program_no,order,name,score,oaorder,id,year,month,day,recordnumber,record_onlyoneprogram,oatimes,participation,standscore,oadummy,oaratio,localdummy,perform_order_temp,company,number_members,career,age,yoshimotodummy,topfive,ranking,first,second,last,ordersq,pin,nocombi,pinfirst,nocombifirst,time,vote
104,2,ｻﾞﾌﾞﾝｸﾞﾙ,289,,1060,2001,10,13,2,0,3,5,-.53929865,0,,0,2,ワタナベ,2,2,25.852055,0,0,7,0,1,0,4,0,0,0,0,0,.44
105,1,松田大輔,425,5,1061,2001,10,20,1,0,0,0,.47361261,1,,0,1,ディクターランド,1,1,24.652056,0,1,4,1,0,0,1,1,1,1,1,0,.74000001
105,3,ﾗｰﾒﾝｽﾞ,413,,1062,2001,10,20,1,0,13,15,.37284395,0,.86666667,0,3,田辺エージェンシー→トゥインクル,2,5,28.221918,0,0,6,0,0,0,9,0,0,0,0,0,.70999998
105,5,ｱｸｼｬﾝ,421,1,1063,2001,10,20,1,0,4,10,.44002306,1,.40000001,0,5,ワタナベ,2,6,27.416439,0,1,5,0,0,0,25,0,0,0,0,0,.73000002
105,7,あばれﾇﾝﾁｬｸ,489,2,1064,2001,10,20,1,0,3,5,1.0110455,1,,0,7,石井光三オフィス,2,2,25.200001,0,1,1,0,0,0,49,0,0,0,0,0,.88
105,9,陣内智則,469,3,1065,2001,10,20,1,0,8,8,.84309763,1,1,0,9,baseよしもと→よしもとクリエイティブ・エージェンシー,1,6,27.676712,1,1,3,0,0,0,81,1,1,0,0,0,.82999998
105,10,ﾊﾟｯｸﾝﾏｯｸﾝ,281,,1066,2001,10,20,1,0,5,7,-.7356112,0,.71428573,0,10,ハブマーシー,2,4,29.769863,0,0,8,0,0,1,100,0,0,0,0,0,.41999999
105,8,ﾍﾟﾅﾙﾃｨ,349,,1067,2001,10,20,1,0,2,2,-.16458885,0,,0,8,東京吉本,2,7,29.934246,1,0,7,0,0,0,64,0,0,0,0,0,.56999999
105,6,粋なり,485,4,1068,2001,10,20,1,0,4,6,.97745585,1,.66666669,0,6,ケイダッシュステージ,2,2,26.484932,0,1,2,0,0,0,36,0,0,0,0,0,.87
105,4,長井秀和,169,,1069,2001,10,20,1,0,3,5,-1.6761186,0,,0,4,M2→タイタン,1,9,31.816439,0,0,10,0,0,0,16,1,1,0,0,0,.18000001
105,2,ﾏﾝﾌﾞﾙｺﾞｯﾁ,185,,1070,2001,10,20,1,0,3,7,-1.5417604,0,.42857143,0,2,人力舎,2,6,25.112329,0,0,9,0,1,0,4,0,0,0,0,0,.20999999
106,1,だいたひかる,373,,1071,2001,10,27,2,0,0,2,.15913719,0,,0,1,ホリプロ→フリー→代官山プロダクション→フリー→東京吉本,1,3,26.443836,1,0,7,1,0,0,1,1,1,1,1,0,.62
106,3,ﾃﾂandﾄﾓ,381,,1072,2001,10,27,2,0,13,14,.2815505,0,.9285714,0,3,ニチエン→Ｊ．Ｍ．Ｐ→ニチエン,2,3,31.487671,0,0,6,0,0,0,9,0,0,0,0,0,.63999999
106,5,ｴﾚｷｺﾐｯｸ,305,,1073,2001,10,27,2,0,2,5,-.88137579,0,,0,5,田辺エージェンシー→トゥインクル,2,4,26.534246,0,0,8,0,0,0,25,0,0,0,0,0,.47
106,7,ﾎｰﾑ･ﾁｰﾑ,425,1,1074,2001,10,27,2,0,12,15,.95482361,1,.80000001,0,7,マセキ,2,4,25.065754,0,1,1,0,0,0,49,0,0,0,0,0,.74000001
106,9,ﾛｻﾞﾝ,261,,1075,2001,10,27,2,0,1,3,-1.5546489,0,,0,9,baseよしもと→よしもとクリエイティブ・エージェンシー,2,5,25.273973,1,0,9,0,0,0,81,0,0,0,0,0,.38
106,10,ｱﾙﾌｧﾙﾌｧ,409,2,1076,2001,10,27,2,0,9,12,.709997,1,.75,0,10,人力舎,2,6,27.424658,0,1,3,0,0,1,100,0,0,0,0,0,.69999999
106,8,江戸むらさき,425,3,1077,2001,10,27,2,0,11,13,.95482361,1,.84615386,0,8,ホリプロ→ホリプロコム,2,5,24.260275,0,1,1,0,0,0,64,0,0,0,0,0,.74000001
106,6,ﾀｶｱﾝﾄﾞﾄｼ,393,5,1078,2001,10,27,2,0,2,2,.46517041,1,,0,6,札幌吉本→東京吉本,2,7,25.438356,1,1,5,0,0,0,36,0,0,0,0,0,.67000002
106,4,ｶﾝｶﾗ,401,4,1079,2001,10,27,2,0,0,0,.58758372,1,,0,4,浅井企画＝欽ちゃん劇団,5,1,32.109589,0,1,4,0,0,0,16,0,1,0,0,0,.68000001
106,2,ﾀﾞﾝﾃﾞｨ坂野,253,,1080,2001,10,27,2,0,4,13,-1.6770623,0,.30769232,0,2,サンミュージック,1,5,34.802738,0,0,10,0,1,0,4,1,1,0,0,0,.36000001
107,1,ﾊﾘｶﾞﾈﾛｯｸ,541,5,1081,2001,11,3,1,0,8,8,1.4277678,1,1,1,1,baseよしもと→東京吉本,2,6,28.915068,1,1,1,1,0,0,1,0,0,0,0,0,.99000001
107,3,ｼｬｶ,417,3,1082,2001,11,3,1,0,8,14,.37393919,1,.5714286,1,3,ワタナベ,2,3,27.060274,0,1,5,0,0,0,9,0,0,0,0,0,.72000003
107,5,ヴｪｰﾄｰﾍﾞﾝ,453,4,1083,2001,11,3,1,0,0,1,.67988944,1,,1,5,松竹→フリー[2010年3月31日～]→オスカープロモーション,2,3,22.087671,0,1,4,0,0,0,25,0,0,0,0,0,.80000001
107,7,ﾗﾝﾃﾞｨｰｽﾞ,477,2,1084,2001,11,3,1,0,6,8,.88385624,1,.75,1,7,baseよしもと→よしもとクリエイティブ・エージェンシー,2,6,26.279451,1,1,2,0,0,0,49,0,0,0,0,0,.85000002
107,9,ﾁｭｰﾄﾘｱﾙ,301,,1085,2001,11,3,1,0,1,2,-.61190051,0,,1,9,baseよしもと→吉本興業→東京吉本,2,3,26.408218,1,0,7,0,0,0,81,0,0,0,0,0,.46000001
107,10,ﾊﾞｯﾄﾞﾎﾞｰｲｽﾞ,241,,1086,2001,11,3,1,0,0,1,-1.1218176,0,,1,10,福岡吉本→東京吉本,2,5,23.169863,1,0,9,0,0,1,100,0,0,0,0,0,.33000001
107,8,北陽,277,,1087,2001,11,3,1,0,8,8,-.8158673,0,1,1,8,人力舎,2,6,27.375343,0,0,8,0,0,0,64,0,0,0,0,0,.41
107,6,ｽﾏｲﾘｰｷｸﾁ,365,,1088,2001,11,3,1,0,5,7,-.067988947,0,.71428573,1,6,太田,1,7,29.819178,0,0,6,0,0,0,36,1,1,0,0,0,.61000001
107,4,ﾕﾘｵｶ超特Q,473,1,1089,2001,11,3,1,0,11,13,.8498618,1,.84615386,1,4,人力舎→アッシュ＆ディ・コーポレーション→オイコーポレーション→クリエ→トップ・カラー,1,7,33.613697,0,1,3,0,0,0,16,1,1,0,0,0,.83999997
107,2,ﾀﾞﾝｻﾝﾌﾞﾙ,185,,1090,2001,11,3,1,0,0,0,-1.5977402,0,,1,2,ワタナベ→アミーパーク,2,7,25.276712,0,0,10,0,1,0,4,0,0,0,0,0,.20999999
108,1,Hi-Hi,445,,1091,2001,11,10,2,0,0,1,.34487462,0,,1,1,ケイダッシュ,2,7,28.093151,0,0,6,1,0,0,1,0,0,0,0,0,.77999997
108,3,いつもここから,461,3,1092,2001,11,10,2,0,10,12,.47751868,1,.83333331,1,3,ワタナベ,2,4,27.665754,0,1,5,0,0,0,9,0,0,0,0,0,.81999999
108,5,ﾄﾞﾗﾝｸﾄﾞﾗｺﾞﾝ,489,2,1093,2001,11,10,2,0,9,11,.70964581,1,.81818181,1,5,人力舎,2,5,27.961643,0,1,4,0,0,0,25,0,0,0,0,0,.88
108,7,ﾌﾘｰｸ･ｻﾞ･ｸﾞｯﾄﾞ,221,,1094,2001,11,10,2,0,0,0,-1.5121423,0,,1,7,福岡吉本,2,,28.082191,1,0,10,0,0,0,49,0,0,0,0,0,.28999999
108,9,ｵｰｹｲ,241,,1095,2001,11,10,2,0,2,8,-1.3463372,0,.25,1,9,松竹,2,7,29.016438,0,0,9,0,0,0,81,0,0,0,0,0,.33000001
108,10,ｱﾒﾘｶｻﾞﾘｶﾞﾆ,517,5,1096,2001,11,10,2,0,13,13,.94177288,1,1,1,10,松竹,2,7,28.947945,0,1,1,0,0,1,100,0,0,0,0,0,.94
108,8,ｷﾝｸﾞｺﾝｸﾞ,517,1,1097,2001,11,10,2,0,3,3,.94177288,1,,1,8,baseよしもと→吉本興業→東京吉本,2,2,21.320547,1,1,1,0,0,0,64,0,0,0,0,0,.94
108,6,ﾊﾞﾅﾅﾏﾝ,405,,1098,2001,11,10,2,0,6,8,.013264457,0,.75,1,6,Ｍ２→ホリプロコム,2,7,29.041096,0,0,7,0,0,0,36,0,0,0,0,0,.69
108,4,佐久間一行,245,,1099,2001,11,10,2,0,2,2,-1.3131762,0,,1,4,東京吉本,1,5,24.20274,1,0,8,0,0,0,16,1,1,0,0,0,.34
108,2,坂道ｺﾛﾝﾌﾞｽ,493,4,1100,2001,11,10,2,0,9,16,.74280679,1,.5625,1,2,ホリプロ→ホリプロコム,2,7,32.183563,0,1,3,0,1,0,4,0,0,0,0,0,.88999999
109,1,ﾊﾟﾍﾟｯﾄﾏﾍﾟｯﾄ,405,4,1101,2001,11,17,1,0,4,8,.38920918,1,.5,0,1,時田３０１→フリー→パペットマペットプロジェクト→POP One[個人事務所],1,3,24.161644,0,1,4,1,0,0,1,1,1,1,1,0,.69
109,3,ｾｶﾝﾄﾞｽﾃｰｼﾞ,261,,1102,2001,11,17,1,0,0,0,-1.0552789,0,,0,3,ティーライズ,2,0,23.687672,0,0,8,0,0,0,9,0,0,0,0,0,.38
109,5,号泣,385,5,1103,2001,11,17,1,0,12,14,.18858583,1,.85714287,0,5,ホリプロ→ホリプロコム,2,5,24.153425,0,1,5,0,0,0,25,0,0,0,0,0,.64999998
109,7,なかやまきんに君,205,,1104,2001,11,17,1,0,0,0,-1.6170243,0,,0,7,よしもとクリエイティブ・エージェンシー,1,2,23.183561,1,0,10,0,0,0,49,1,1,0,0,0,.25
109,9,ﾀﾞｲﾉｼﾞ,513,1,1105,2001,11,17,1,0,9,11,1.4725753,1,.81818181,0,9,東京吉本,2,7,29.413698,1,1,1,0,0,0,81,0,0,0,0,0,.93000001
109,10,どｰよ,341,,1106,2001,11,17,1,0,6,8,-.25278553,0,.75,0,10,Ｋ－ＭＡＣ→サンミュージック,2,5,32.295891,0,0,7,0,0,1,100,0,0,0,0,0,.55000001
109,8,星野卓也,457,3,1107,2001,11,17,1,0,1,1,.9108299,1,,0,8,マセキ,1,1,24.723288,0,1,3,0,0,0,64,1,1,0,0,0,.81
109,6,ｽﾋﾟｰﾄﾞﾜｺﾞﾝ,461,2,1108,2001,11,17,1,0,4,7,.95095456,1,.5714286,0,6,Ｍ２→ホリプロコム,2,3,28.534246,0,1,2,0,0,0,36,0,0,0,0,0,.81999999
109,4,ｱｸｼｬﾝ,261,,1109,2001,11,17,1,0,5,11,-1.0552789,0,.45454547,0,4,ワタナベ,2,6,27.493151,0,0,8,0,0,0,16,0,0,0,0,0,.38
109,2,ｱﾙﾌｧﾙﾌｧ,373,,1110,2001,11,17,1,0,10,13,.068211816,0,.76923078,0,2,人力舎,2,6,27.482191,0,0,6,0,1,0,4,0,0,0,0,0,.62
110,1,ｹﾞｯﾀｰｽﾞ,353,4,1111,2001,12,8,2,0,0,0,.15823443,1,,0,1,ワタナベ,2,2,26.794521,0,1,5,1,0,0,1,0,0,0,0,0,.57999998
110,3,ﾆﾌﾞﾝﾉｺﾞ!,525,2,1112,2001,12,8,2,0,2,3,1.3732492,1,,0,3,東京吉本,3,4,24.282192,1,1,1,0,0,0,9,0,1,0,0,0,.95999998
110,5,ﾎｰﾑ･ﾁｰﾑ,513,1,1113,2001,12,8,2,0,13,16,1.2884806,1,.8125,0,5,マセキ,2,4,25.180822,0,1,2,0,0,0,25,0,0,0,0,0,.93000001
110,7,$10,313,,1114,2001,12,8,2,0,6,6,-.12432713,0,1,0,7,baseよしもと→よしもとクリエイティブ・エージェンシー,2,7,29.476713,1,0,6,0,0,0,49,0,0,0,0,0,.49000001
110,9,青木さやか,169,,1115,2001,12,8,2,0,2,3,-1.1415488,0,,0,9,フリー→ディクターランド,1,2,28.720549,0,0,8,0,0,0,81,1,1,0,0,0,.18000001
110,10,ﾛﾋﾞﾝﾌｯﾄ,129,,1116,2001,12,8,2,0,1,1,-1.4241103,0,,0,10,ワタナベ→NEET PROJECT,2,1,25.663013,0,0,10,0,0,1,100,0,0,0,0,0,.090000004
110,8,ﾊﾞﾅﾅﾏﾝ,385,3,1117,2001,12,8,2,0,6,9,.38428369,1,.66666669,0,8,Ｍ２→ホリプロコム,2,7,29.117807,0,1,4,0,0,0,64,0,0,0,0,0,.64999998
110,6,ｾﾆｮﾘｰﾀ健蔵,169,,1118,2001,12,8,2,0,0,1,-1.1415488,0,,0,6,ニュースタッフエージェンシー,1,,24.016438,0,0,8,0,0,0,36,1,1,0,0,0,.18000001
110,4,田上よしえ,441,5,1119,2001,12,8,2,0,8,9,.77986985,1,.8888889,0,4,人力舎,1,3,28.975342,0,1,3,0,0,0,16,1,1,0,0,0,.76999998
110,2,ｸﾜﾊﾞﾀｵﾊﾗ,309,,1120,2001,12,8,2,0,0,2,-.15258329,0,,0,2,ホリプロ・お笑いジェンヌ,2,1,25.934246,0,0,7,0,1,0,4,0,0,0,0,0,.47999999
111,1,ｷｬﾝ×ｷｬﾝ,441,4,1121,2001,12,15,1,0,1,3,.77311909,1,,0,1,オリジン→ヴィジョンファクトリー,2,2,23.468493,0,1,3,1,0,0,1,0,0,0,0,0,.76999998
111,3,ｻﾞ･ﾌﾟﾗﾝ9,137,,1122,2001,12,15,1,0,0,0,-1.4525267,0,,0,3,baseよしもと→よしもとクリエイティブ・エージェンシー,5,0,28.736986,1,0,10,0,0,0,9,0,1,0,0,0,.11
111,5,ｴﾚｷｺﾐｯｸ,513,1,1123,2001,12,15,1,0,2,6,1.3002458,1,.33333334,0,5,田辺エージェンシー→トゥインクル,2,4,26.668493,0,1,1,0,0,0,25,0,0,0,0,0,.93000001
111,7,ｺﾞﾘけん,189,,1124,2001,12,15,1,0,0,1,-1.0718241,0,,0,7,ワタナベ,1,3,28.161644,0,0,8,0,0,0,49,1,1,0,0,0,.22
111,9,陣内智則,409,3,1125,2001,12,15,1,0,9,9,.53884059,1,1,0,9,baseよしもと→よしもとクリエイティブ・エージェンシー,1,6,27.830137,1,1,5,0,0,0,81,1,1,0,0,0,.69999999
111,10,ﾏｷﾞｰ審司,441,5,1126,2001,12,15,1,0,7,7,.77311909,1,1,0,10,マセキ,1,7,28.112329,0,1,3,0,0,1,100,1,1,0,0,0,.76999998
111,8,ｲﾝｽﾀﾝﾄｼﾞｮﾝｿﾝ,285,,1127,2001,12,15,1,0,3,7,-.3689886,0,.42857143,0,8,太田,3,4,29.827396,0,0,7,0,0,0,64,0,1,0,0,0,.43000001
111,6,おぎやはぎ,445,2,1128,2001,12,15,1,0,9,11,.80240393,1,.81818181,0,6,フリー→人力舎,2,6,30.317808,0,1,2,0,0,0,36,0,0,0,0,0,.77999997
111,4,ｲﾇがﾆｬｰと泣いた日,341,,1129,2001,12,15,1,0,3,5,.040998783,0,,0,4,イヌがニャーと泣いた日プロジェクト→NEET PROJECT[2005年4月～],6,1,23.243835,0,0,6,0,0,0,16,0,1,0,0,0,.55000001
111,2,立川笑志,153,,1130,2001,12,15,1,0,0,4,-1.3353875,0,,0,2,立川流,1,13,38.024658,0,0,9,0,1,0,4,1,1,0,0,0,.14
112,1,ﾍﾟﾅﾙﾃｨ,433,2,1131,2001,12,22,2,0,2,3,1.1315144,1,,0,1,東京吉本,2,7,30.10685,1,1,2,1,0,0,1,0,0,0,0,0,.75
112,3,ﾊﾘｶﾞﾈﾛｯｸ,489,1,1132,2001,12,22,2,0,9,9,1.6834728,1,1,0,3,baseよしもと→東京吉本,2,6,29.049314,1,1,1,0,0,0,9,0,0,0,0,0,.88
112,5,福田哲平,245,,1133,2001,12,22,2,0,2,4,-.72148848,0,,0,5,あ・うん,1,4,24,0,0,8,0,0,0,25,1,1,0,0,0,.34
112,7,ﾋﾞｰﾑ,253,,1134,2001,12,22,2,0,0,2,-.64263731,0,,0,7,ホリプロ→ホリプロコム,2,2,26.654795,0,0,7,0,0,0,49,0,0,0,0,0,.36000001
112,9,ｱﾝﾀｯﾁｬﾌﾞﾙ,257,,1135,2001,12,22,2,0,11,12,-.6032117,0,.91666669,0,9,人力舎,2,7,26.205479,0,0,6,0,0,0,81,0,0,0,0,0,.37
112,10,村田渚,381,4,1136,2001,12,22,2,0,2,3,.61898166,1,,0,10,フリー→ホリプロ→ホリプロコム→フリー,1,1,30.421917,0,1,3,0,0,1,100,1,1,0,0,0,.63999999
112,8,安田大ｻｰｶｽ,173,,1137,2001,12,22,2,0,0,0,-1.4311491,0,,0,8,松竹,3,0,25.805479,0,0,10,0,0,0,64,0,1,0,0,0,.18000001
112,6,火災報知器,229,,1138,2001,12,22,2,0,4,7,-.87919086,0,.5714286,0,6,太田,2,3,21.002739,0,0,9,0,0,0,36,0,0,0,0,0,.31
112,4,江戸むらさき,373,5,1139,2001,12,22,2,0,12,14,.5401305,1,.85714287,0,4,ホリプロ→ホリプロコム,2,5,24.413698,0,1,4,0,0,0,16,0,0,0,0,0,.62
112,2,18KIN,349,3,1140,2001,12,22,2,0,4,10,.30357695,1,.40000001,0,2,ワタナベ,2,4,28.200001,0,1,5,0,1,0,4,0,0,0,0,0,.56999999
113,1,ﾗｰﾒﾝｽﾞ,221,,1141,2002,1,12,1,0,13,16,-1.1731166,0,.8125,0,1,田辺エージェンシー→トゥインクル,2,6,28.452055,0,0,8,1,0,0,1,0,0,0,0,0,.28999999
113,3,ﾌﾟﾗｽﾄﾞﾗｲﾊﾞｰ,505,5,1142,2002,1,12,1,0,12,14,1.4378952,1,.85714287,0,3,あ・うん,3,6,29.347944,0,1,1,0,0,0,9,0,1,0,0,0,.91000003
113,5,ﾊﾘｶﾞﾈﾛｯｸ,449,1,1143,2002,1,12,1,0,10,10,.92304778,1,1,0,5,baseよしもと→東京吉本,2,7,29.10685,1,1,2,0,0,0,25,0,0,0,0,0,.79000002
113,7,ｱﾒﾃﾞｵ,381,4,1144,2002,1,12,1,0,5,5,.29787594,1,,0,7,人力舎,2,4,24.131506,0,1,5,0,0,0,49,0,0,0,0,0,.63999999
113,9,ﾗｲｵﾝﾍｯﾄﾞ,221,,1145,2002,1,12,1,0,0,0,-1.1731166,0,,0,9,Ｍ２→ホリプロコム→フリー→ノーリーズン,3,5,26.591782,0,0,8,0,0,0,81,0,1,0,0,0,.28999999
113,10,はなわ,429,3,1146,2002,1,12,1,0,8,11,.73917371,1,.72727275,0,10,ケイダッシュ,1,6,25.498631,0,1,4,0,0,1,100,1,1,0,0,0,.75
113,8,ｱｸｼｬﾝ,285,,1147,2002,1,12,1,0,5,12,-.5847196,0,.41666666,0,8,ワタナベ,2,7,27.646576,0,0,7,0,0,0,64,0,0,0,0,0,.43000001
113,6,ｶﾘｶ,213,,1148,2002,1,12,1,0,0,0,-1.2466662,0,,0,6,東京吉本,2,5,25.301371,1,0,10,0,0,0,36,0,0,0,0,0,.27000001
113,4,飛石連休,445,2,1149,2002,1,12,1,0,3,6,.88627297,1,.5,0,4,サンミュージック,2,2,26.260275,0,1,3,0,0,0,16,0,0,0,0,0,.77999997
113,2,ﾊﾞｶﾘｽﾞﾑ,337,,1150,2002,1,12,1,0,9,16,-.10664701,0,.5625,0,2,マセキ,2,7,26.967123,0,0,6,0,1,0,4,0,0,0,0,0,.54000002
114,1,博多 華丸･大吉,473,1,1151,2002,1,19,2,0,7,7,.98837,1,1,0,1,福岡吉本[1期生]→東京吉本[2005年4月～],2,12,31.345205,1,1,1,1,0,0,1,0,0,0,0,0,.83999997
114,3,ｶﾝｶﾗ,397,,1152,2002,1,19,2,0,1,1,.39597154,0,,0,3,浅井企画＝欽ちゃん劇団,5,2,32.339725,0,0,6,0,0,0,9,0,1,0,0,0,.68000001
114,5,品川庄司,465,5,1153,2002,1,19,2,0,5,6,.92601228,1,.83333331,0,5,東京吉本,2,7,27.90959,1,1,2,0,0,0,25,0,0,0,0,0,.81999999
114,7,5番6番,149,,1154,2002,1,19,2,0,0,1,-1.5371183,0,,0,7,タイタン,2,4,25.041096,0,0,10,0,0,0,49,0,0,0,0,0,.13
114,9,ｻﾞﾌﾞﾝｸﾞﾙ,185,,1155,2002,1,19,2,0,3,6,-1.2565085,0,.5,0,9,ワタナベ,2,3,26.120548,0,0,8,0,0,0,81,0,0,0,0,0,.20999999
114,10,ﾊﾞﾅﾅﾏﾝ,405,4,1156,2002,1,19,2,0,7,10,.45832926,1,.69999999,0,10,Ｍ２→ホリプロコム,2,8,29.232876,0,1,5,0,0,1,100,0,0,0,0,0,.69
114,8,ｱﾙﾌｧﾙﾌｧ,449,2,1157,2002,1,19,2,0,10,14,.80129683,1,.71428573,0,8,人力舎,2,7,27.654795,0,1,3,0,0,0,64,0,0,0,0,0,.79000002
114,6,坂道ｺﾛﾝﾌﾞｽ,329,,1158,2002,1,19,2,0,10,17,-.13406922,0,.58823532,0,6,ホリプロ→ホリプロコム,2,8,32.375343,0,0,7,0,0,0,36,0,0,0,0,0,.52999997
114,4,快児,177,,1159,2002,1,19,2,0,0,0,-1.3188663,0,,0,4,トゥインクル→フリー→パールハーバープロダクション→サンミュージック,1,2,23.534246,0,0,9,0,0,0,16,1,1,0,0,0,.19
114,2,ｽﾏｲﾘｰｷｸﾁ,433,3,1160,2002,1,19,2,0,5,8,.67658132,1,.625,0,2,太田,1,8,30.030136,0,1,4,0,1,0,4,1,1,0,0,0,.75
115,1,寒空はだか,253,,1161,2002,1,26,1,0,0,3,-1.2192471,0,,0,1,オフィスＱ＆Ｋ,1,14,37.128769,0,0,9,1,0,0,1,1,1,1,1,0,.36000001
115,3,ﾊｲｴﾅ,265,,1162,2002,1,26,1,0,0,0,-1.0595205,0,,0,3,プライム,2,3,26.60548,0,0,8,0,0,0,9,0,0,0,0,0,.38999999
115,5,ﾗﾝﾃﾞｨｰｽﾞ,409,2,1163,2002,1,26,1,0,7,9,.85719979,1,.77777779,0,5,baseよしもと→よしもとクリエイティブ・エージェンシー,2,7,26.509588,1,1,2,0,0,0,25,0,0,0,0,0,.69999999
115,7,ﾉﾝｷｰｽﾞ,213,,1164,2002,1,26,1,0,4,8,-1.7516694,0,.5,0,7,太田,2,10,32.243835,0,0,10,0,0,0,49,0,0,0,0,0,.27000001
115,9,ｽﾋﾟｰﾄﾞﾜｺﾞﾝ,405,3,1165,2002,1,26,1,0,5,8,.80395758,1,.625,0,9,Ｍ２→ホリプロコム,2,4,28.726027,0,1,3,0,0,0,81,0,0,0,0,0,.69
115,10,ｱﾝｼﾞｬｯｼｭ,349,,1166,2002,1,26,1,0,11,13,.058566373,0,.84615386,0,10,人力舎,2,9,29.454794,0,0,6,0,0,1,100,0,0,0,0,0,.56999999
115,8,佐久間一行,341,,1167,2002,1,26,1,0,2,3,-.047918089,0,,0,8,東京吉本,1,6,24.413698,1,0,7,0,0,0,64,1,1,0,0,0,.55000001
115,6,だいたひかる,393,4,1168,2002,1,26,1,0,0,3,.6442309,1,,0,6,ホリプロ→フリー→代官山プロダクション→フリー→東京吉本,1,4,26.693151,1,1,5,0,0,0,36,1,1,0,0,0,.67000002
115,4,ﾃﾂandﾄﾓ,421,1,1169,2002,1,26,1,0,13,15,1.0169265,1,.86666667,0,4,ニチエン→Ｊ．Ｍ．Ｐ→ニチエン,2,4,31.736986,0,1,1,0,0,0,16,0,0,0,0,0,.73000002
115,2,あばれﾇﾝﾁｬｸ,397,5,1170,2002,1,26,1,0,4,6,.69747311,1,.66666669,0,2,石井光三オフィス,2,3,25.468493,0,1,4,0,1,0,4,0,0,0,0,0,.68000001
116,1,ｴﾚｷｺﾐｯｸ,453,1,1171,2002,2,2,2,0,3,7,1.3652321,1,.42857143,0,1,田辺エージェンシー→トゥインクル,2,5,26.80274,0,1,1,1,0,0,1,0,0,0,0,0,.80000001
116,3,ｼｬｶ,369,3,1172,2002,2,2,2,0,9,15,.40637347,1,.60000002,0,3,ワタナベ,2,4,27.309589,0,1,5,0,0,0,9,0,0,0,0,0,.61000001
116,5,星野卓也,377,4,1173,2002,2,2,2,0,2,2,.49769336,1,,0,5,マセキ,1,2,24.934246,0,1,4,0,0,0,25,1,1,0,0,0,.63
116,7,$10,413,5,1174,2002,2,2,2,0,6,7,.90863276,1,.85714287,0,7,baseよしもと→よしもとクリエイティブ・エージェンシー,2,8,29.630136,1,1,3,0,0,0,49,0,0,0,0,0,.70999998
116,9,鳥居みゆき,197,,1175,2002,2,2,2,0,0,0,-1.5570037,0,,0,9,Ｓ＆Ｄスタジオ→サンミュージック,1,2,20.89315,0,0,10,0,0,0,81,1,1,0,0,0,.23999999
116,10,ﾀﾞﾝﾃﾞｨ坂野,293,,1176,2002,2,2,2,0,4,14,-.46116525,0,.2857143,0,10,サンミュージック,1,6,35.071232,0,0,7,0,0,1,100,1,1,0,0,0,.44999999
116,8,ﾆﾌﾞﾝﾉｺﾞ!,249,,1177,2002,2,2,2,0,3,4,-.96342456,0,,0,8,東京吉本,3,5,24.435616,1,0,8,0,0,0,64,0,1,0,0,0,.34999999
116,6,粋なり,229,,1178,2002,2,2,2,0,5,7,-1.1917242,0,.71428573,0,6,ケイダッシュステージ,2,3,26.772602,0,0,9,0,0,0,36,0,0,0,0,0,.31
116,4,田上よしえ,417,2,1179,2002,2,2,2,0,9,10,.95429271,1,.89999998,0,4,人力舎,1,4,29.128767,0,1,2,0,0,0,16,1,1,0,0,0,.72000003
116,2,号泣,337,,1180,2002,2,2,2,0,13,15,.041094009,0,.86666667,0,2,ホリプロ→ホリプロコム,2,6,24.364384,0,0,6,0,1,0,4,0,0,0,0,0,.54000002
117,1,坂道ｺﾛﾝﾌﾞｽ,441,3,1181,2002,2,9,1,0,10,18,.35169938,1,.55555558,1,1,ホリプロ→ホリプロコム,2,8,32.432877,0,1,5,1,0,0,1,0,0,0,0,0,.76999998
117,3,友近,369,,1182,2002,2,9,1,0,0,0,-.50378543,0,,1,3,baseよしもと→吉本興業→東京吉本,1,1,28.542465,1,0,8,0,0,0,9,1,1,0,0,0,.61000001
117,5,ｲｰ☆ﾘｬﾝ,197,,1183,2002,2,9,1,0,0,0,-2.5474436,0,,1,5,ケーエープロダクション→オフィス北野,2,1,25.841095,0,0,10,0,0,0,25,0,0,0,0,0,.23999999
117,7,ﾗﾝﾃﾞｨｰｽﾞ,437,,1184,2002,2,9,1,0,8,10,.30417246,0,.80000001,1,7,baseよしもと→よしもとクリエイティブ・エージェンシー,2,7,26.547945,1,0,7,0,0,0,49,0,0,0,0,0,.75999999
117,9,ﾄﾞﾗﾝｸﾄﾞﾗｺﾞﾝ,473,2,1185,2002,2,9,1,0,10,12,.73191488,1,.83333331,1,9,人力舎,2,6,28.210958,0,1,1,0,0,0,81,0,0,0,0,0,.83999997
117,10,ﾃﾂandﾄﾓ,461,4,1186,2002,2,9,1,0,14,16,.58933407,1,.875,1,10,ニチエン→Ｊ．Ｍ．Ｐ→ニチエン,2,4,31.775343,0,1,3,0,0,1,100,0,0,0,0,0,.81999999
117,8,長井秀和,369,,1187,2002,2,9,1,0,3,6,-.50378543,0,.5,1,8,M2→タイタン,1,10,32.123287,0,0,8,0,0,0,64,1,1,0,0,0,.61000001
117,6,ｵｼﾞﾝｵｽﾞﾎﾞｰﾝ,453,5,1188,2002,2,9,1,0,0,1,.49428019,1,,1,6,松竹,2,3,20.123287,0,1,4,0,0,0,36,0,0,0,0,0,.80000001
